time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,1.68862917726,2.97835044699,57.7774424833,0.336826779993,6.2199558794,0.0,1.58227956226,3.89491085621,4.42731155466,0.180409480028,0.000717122621321,0.0,443.686907455372,443.8636147418073,442.97990363394996,443.2367986987259
2.940000000000002,1.78460429796,3.21763420875,58.0418913791,0.348043313254,6.22013182971,0.0,1.61684965905,4.08191967465,4.38714954244,0.197543358642,0.00703130740681,0.0,430.96856004629393,431.50197093336163,431.2079615653454,432.68790062612885
3.000000000000002,1.8827411959,3.46882432306,58.3052978647,0.360631339547,6.22101796003,0.0,1.65426506353,4.29187096235,4.3922313215,0.227033035902,0.0269404201941,0.0,447.0329217169621,448.6525009154115,447.33733693653517,449.7745229723317
3.0600000000000023,1.98313165131,3.73300697045,58.5694330079,0.374601655308,6.22264418627,0.0,1.69186647669,4.51511264208,4.41124849911,0.242448965314,0.0274284394494,0.0,454.56130683203565,454.60057267159226,454.39059145569524,455.67720849810524
3.1200000000000023,2.08573132244,4.01075246189,58.8344571646,0.388705895799,6.22447064374,0.0,1.7278953744,4.74397929236,4.42182798863,0.213245792152,0.0358710319289,0.0,454.91511691052676,455.5910493405068,454.6198732042754,452.3263821108594
3.1800000000000024,2.19025264627,4.30115719168,59.0968915856,0.401554587801,6.22715198599,0.0,1.75592730463,4.93693949998,4.32559911527,0.215881905561,0.0581750599127,0.0,419.397672424812,421.33207190993994,418.667035301856,418.94469893750403
3.2400000000000024,2.29675657082,4.60579298645,59.3593214641,0.414588203762,6.23043512839,0.0,1.793737093,5.21827070444,4.42046814328,0.21978523578,0.0467156233888,0.0,484.871981296106,484.0118636531875,485.6016510389309,485.93663205991413
3.3000000000000025,2.40520858392,4.92564876798,59.6230616094,0.42850466938,6.23323182992,0.0,1.82103988225,5.44433377548,4.37007217137,0.249068627666,0.046403083375,0.0,440.7215124728246,440.6969834175846,438.9379693055783,441.41489080658306
3.3600000000000025,2.51530567635,5.25978185386,59.8848179409,0.443177547649,6.23635109408,0.0,1.84852742845,5.69422425828,4.35399772702,0.233511335188,0.0613032943911,0.0,453.8302129477071,455.0265138279943,454.77050478037256,453.580583534421
3.4200000000000026,2.62685519584,5.60790740258,60.1429708463,0.457169142898,6.23999654292,0.0,1.86946413157,5.91068953318,4.250532174,0.232550676419,0.0596433919666,0.0,426.06750654101324,425.9283308498986,426.03734260274075,426.01191282889704
3.4800000000000026,2.73968411997,5.9700882029,60.3966631893,0.470933259329,6.24320397486,0.0,1.89114237794,6.16263816446,4.204879958,0.222230305505,0.0367061725326,0.0,448.7465168928334,446.882045797066,448.93122116913287,448.14454419807697
3.5400000000000027,2.85380303304,6.34811027091,60.6485919831,0.484054246384,6.24540416763,0.0,1.91255717863,6.43859139451,4.19149187895,0.210446053606,0.0365972116042,0.0,461.57870178688654,461.5706608015277,462.31353436816534,461.42908965288063
3.6000000000000028,2.96906908439,6.74173998054,60.8974955137,0.496539978133,6.24856931189,0.0,1.92937374867,6.68287828448,4.10453838882,0.202932917268,0.0736273594471,0.0,436.8012987195329,439.88099871242656,439.2406648464642,438.6601446924443
3.660000000000003,3.08518603763,7.14883205605,61.1386678394,0.508699598801,6.25266603782,0.0,1.94086956072,6.88739512083,3.9343646885,0.202110505614,0.0545576325083,0.0,409.1636631349865,407.46574744116583,409.79977125207824,409.7707305774577
3.720000000000003,3.20207657076,7.57064923615,61.3737813416,0.520661301297,6.25647831378,0.0,1.95509788653,7.17344733605,3.90157561339,0.193214610496,0.0772140124087,0.0,459.76160775139635,461.5562797986123,460.70189427161006,460.03514342608196
3.780000000000003,3.31974674826,8.0099058939,61.6070873802,0.532185600454,6.26076942356,0.0,1.96676514607,7.46860865924,3.87406612355,0.189685768863,0.0565902791521,0.0,465.76868636988786,464.1561087569393,465.3549764494233,465.1127312827739
3.840000000000003,3.43809051812,8.46834251672,61.8409310428,0.543389463736,6.26483405241,0.0,1.97756357762,7.81253839195,3.91891356722,0.180059440077,0.0838497456211,0.0,491.74290560071347,493.7613329909172,492.8732875466491,492.1912077623688
3.900000000000003,3.55685922125,8.94387944011,62.0713128765,0.554466549975,6.2698960723,0.0,1.98099763618,8.03899387551,3.76017021803,0.192444382953,0.0853812804955,0.0,423.82763244361433,423.96548719729367,423.03659756103997,424.13672207707225
3.960000000000003,3.67582348179,9.4360556974,62.2969091217,0.565619787749,6.2746587471,0.0,1.98393633269,8.36678717227,3.7581301924,0.167693583599,0.0633265150367,0.0,483.26019095704237,481.59881501656156,482.4838891166365,480.6412218741742
4.020000000000002,3.79486175761,9.94766723536,62.5217582898,0.575729169667,6.27894903883,0.0,1.98358076394,8.6867051307,3.7354615897,0.170034087844,0.0842173186972,0.0,477.82059042102264,479.41442033956884,478.03265725052904,478.2359972710445
4.080000000000001,3.91376715191,10.4755033631,62.7404836135,0.586098476527,0.000909803171961,0.0,1.9795536182,8.90803574708,3.55519240464,0.177876992374,0.0886995082617,0.0,423.0181098981177,423.4104862091819,422.41364723895106,423.11996851437635
4.14,4.03235129698,11.0171766708,62.9491264909,0.596620368717,0.00617944200328,0.0,1.97283682347,9.14784790065,3.39914001131,0.169805653109,0.0860245285558,0.0,433.5520008070611,433.33372557615934,433.1619809812906,432.51292633353694
4.199999999999998,4.15043196341,11.5746680572,63.1503923944,0.606691718899,0.0112248136858,0.0,1.96273279145,9.43501612581,3.3087713561,0.163645753275,0.0799106987507,0.0,460.0756991190135,459.59673443701456,459.06387664762923,458.60063992505496
4.259999999999997,4.26784727561,12.1479535346,63.344044433,0.616278175156,0.0161038602455,0.0,1.95074373949,9.67448842003,3.14593156204,0.150631389257,0.0839905023606,0.0,433.07083276681556,433.419504159798,434.99726297771844,433.9304530830545
4.319999999999996,4.38440791654,12.7376418118,63.5307284437,0.625772294518,0.0207725692181,0.0,1.93417407847,9.98136499175,3.0757584544,0.170226429225,0.0610949740328,0.0,470.9606319988579,469.190152684229,469.5881657232601,471.1281186927801
4.379999999999995,4.49990221275,13.3454954545,63.7127444494,0.635574211626,0.0241082200234,0.0,1.91534466417,10.2800366873,2.99032915966,0.14388379736,0.0413482839642,0.0,468.3095528569768,466.77239652924237,468.35467952917963,466.3241614623166
4.439999999999993,4.61426716479,13.9699375143,63.8877406029,0.644294619526,0.0269236122134,0.0,1.89663102272,10.5344244804,2.8423794411,0.148101199377,0.0562254588318,0.0,445.7758725867044,446.99162926216223,445.5988701012427,445.9632883100628
4.499999999999992,4.72751735174,14.6084582592,64.0522618544,0.653223971055,0.0309890219897,0.0,1.87812090947,10.7495363514,2.64158992396,0.150225809952,0.084260597422,0.0,424.2633537320775,426.6680254491661,426.4539575059359,426.65727329136337
4.559999999999991,4.83957330654,15.2603369668,64.205326303,0.662518301353,0.0359596390657,0.0,1.85672531736,10.979589639,2.46029542595,0.162912707219,0.0798494044262,0.0,434.2305116725369,433.86591946169,434.007233238703,435.0942850413596
4.6199999999999894,4.95027468283,15.9260105658,64.3474861869,0.672614868101,0.040652787278,0.0,1.83299586396,11.2093653377,2.27802070523,0.177271383365,0.0747434007843,0.0,434.5054833968306,434.0820652577285,434.5507607236518,435.78074152216874
4.679999999999988,5.05936145812,16.6073547261,64.4810300039,0.683801863242,0.044830275094,0.0,1.80291054293,11.5015910097,2.17228068237,0.200346072039,0.0566724980996,0.0,466.58707308749547,465.1769747490685,466.2825776742893,468.11371111524363
4.739999999999987,5.16667640588,17.3048757116,64.6064539799,0.695671772089,0.0483535829302,0.0,1.77403973122,11.7488424879,2.00774365226,0.192268574923,0.0625325491477,0.0,445.3912906741396,445.87287590826514,447.2168334546809,446.5961550128984
4.799999999999986,5.27225540186,18.0166351171,64.7212099508,0.7075548076,0.05203633302,0.0,1.74503678386,11.9762670536,1.81691688278,0.207630860232,0.0589675791165,0.0,437.83429842290036,437.54023017043056,436.4402345829392,437.75984552077585
4.859999999999984,5.37581483228,18.7449142711,64.8277942409,0.719533339376,0.0556219015859,0.0,1.70672643553,12.2989121727,1.73421578056,0.174620696651,0.0612973640884,0.0,482.9510765246668,483.12903232532824,483.89302529792883,481.43533217004676
4.919999999999983,5.47715386423,19.4909431906,64.9274615631,0.729794061407,0.0592292047784,0.0,1.67102804067,12.5680987817,1.58713564515,0.162602488597,0.0576613250468,0.0,460.8759114295791,460.59072962393805,462.2878336538402,461.366234366051
4.979999999999982,5.57615697423,20.2546959217,65.0200256319,0.739982909475,0.0624401061243,0.0,1.62889540952,12.8892816468,1.49689258492,0.181305016693,0.0435715742159,0.0,486.4309077456097,485.3758194676629,486.2581886187114,487.68231867850716
5.0399999999999805,5.67306690081,21.0325244924,65.1014384542,0.750951690388,0.065513248078,0.0,1.6012872047,13.0384358615,1.21716528891,0.185666040672,0.0632742676311,0.0,407.8420117722214,409.6007248697008,409.71336060168494,410.136504706778
